Lufttemperatur	Nedbør (1 t)	Actual Total Load [MW] - BZN|NO1	inflasjon
-1,2	0	6147.0	2.9
-1,1	0	5978.0	2.9
-1,8	0	5918.0	2.9
-1,6	0	5836.0	2.9
-0,2	0	5744.0	2.9
0	0	5743.0	2.9
0,5	0	5798.0	2.9
0,6	0	5816.0	2.9
0,5	0	5879.0	2.9
0	0	5879.0	2.9
0	0	5786.0	2.9
0	0	5608.0	2.9
0,1	0	5260.0	2.9
0	0	4980.0	2.9
0,1	0	4720.0	2.9
-0,2	0	4550.0	2.9
-0,1	0	4479.0	2.9
-0,2	0	4479.0	2.9
-0,2	0	4513.0	2.9
-0,3	0	4786.0	2.9
-0,4	0	5360.0	2.9
-0,3	0	5887.0	2.9
-0,1	0	6050.0	2.9
0,1	0	5965.0	2.9
0,1	0	5880.0	2.9
0,9	0	5787.0	2.9
0,8	0,1	5745.0	2.9
1,5	0	5734.0	2.9
1,4	0	5618.0	2.9
1,1	0,3	5596.0	2.9
1,3	0	5565.0	2.9
1,6	0	5549.0	2.9
1,1	0	5591.0	2.9
0,8	0	5618.0	2.9
0,6	0	5405.0	2.9
0,5	0	5162.0	2.9
0,3	0	4902.0	2.9
0,1	0	4710.0	2.9
-0,2	0	4551.0	2.9
-0,6	0	4426.0	2.9
-0,6	0	4347.0	2.9
-0,3	0	4333.0	2.9
-0,2	0	4344.0	2.9
-0,5	0,1	4407.0	2.9
-0,4	0	4540.0	2.9
-0,3	0,1	4736.0	2.9
0,1	0	4954.0	2.9
0,5	0	5181.0	2.9
1,7	0	5239.0	2.9
1,4	0	5172.0	2.9
1,6	0	5072.0	2.9
2	0	4994.0	2.9
2,1	0	4922.0	2.9
2,1	0	4943.0	2.9
2	0	5053.0	2.9
1,5	0	5145.0	2.9
1	0,1	5279.0	2.9
1,1	0	5277.0	2.9
0,8	0	5142.0	2.9
0,7	0	4993.0	2.9
0,6	0	4786.0	2.9
0,2	0,2	4698.0	2.9
-0,3	1,3	4561.0	2.9
-0,2	0,2	4474.0	2.9
-0,6	0,3	4432.0	2.9
-0,3	0,6	4403.0	2.9
-0,2	0,8	4438.0	2.9
0	1,1	4507.0	2.9
-0,1	1,6	4633.0	2.9
0,2	2	4687.0	2.9
0,8	0,5	4815.0	2.9
2,1	0,8	4958.0	2.9
2,9	0,3	5039.0	2.9
2,9	0,1	5127.0	2.9
2,9	0,7	5152.0	2.9
1,9	1,3	5183.0	2.9
1,8	1,6	5094.0	2.9
3,2	0,3	5052.0	2.9
2,3	0,2	5066.0	2.9
2,9	0	5123.0	2.9
2,4	0,4	5236.0	2.9
1,5	1,5	5309.0	2.9
1,4	0,1	5220.0	2.9
1,3	0,2	5048.0	2.9
1,6	0,5	4806.0	2.9
2,1	0	4583.0	2.9
2	0,1	4363.0	2.9
1,9	0	4308.0	2.9
1,6	0,2	4265.0	2.9
1,1	0	4296.0	2.9
1	0	4381.0	2.9
1,2	0	4700.0	2.9
0,5	0	5283.0	2.9
0,2	0	5830.0	2.9
1,3	0	5775.0	2.9
2,8	0	5574.0	2.9
3,2	0	5417.0	2.9
4,6	0	5224.0	2.9
5,4	0	5119.0	2.9
5,7	0	5026.0	2.9
6,7	0	4987.0	2.9
6,6	0	5069.0	2.9
6	0	5121.0	2.9
5,1	0	5135.0	2.9
3,9	0	5261.0	2.9
2,3	0	5436.0	2.9
0,7	0	5418.0	2.9
-0,5	0	5336.0	2.9
-1,3	0	5074.0	2.9
-0,5	0	4788.0	2.9
-0,2	0	4636.0	2.9
-0,7	0	4511.0	2.9
-2,2	0	4471.0	2.9
-1,9	0	4549.0	2.9
-2,8	0	4622.0	2.9
-3,1	0	4850.0	2.9
-3,9	0	5418.0	2.9
-3,1	0	5904.0	2.9
-0,6	0	5812.0	2.9
1,7	0	5532.0	2.9
4,6	0	5295.0	2.9
6,1	0	5098.0	2.9
6,3	0	4969.0	2.9
7,3	0	4833.0	2.9
7,4	0	4757.0	2.9
7,7	0	4723.0	2.9
6,9	0	4809.0	2.9
6	0	4997.0	2.9
4,6	0	5115.0	2.9
3,8	0	5233.0	2.9
3	0	5119.0	2.9
2,5	0	4981.0	2.9
2,2	0	4712.0	2.9
2,1	0	4446.0	2.9
2	0	4254.0	2.9
2,2	0	4114.0	2.9
2	0	4093.0	2.9
2,2	0	4095.0	2.9
2,4	0	4099.0	2.9
2,7	0	4275.0	2.9
1,9	0	4822.0	2.9
2,3	0	5308.0	2.9
4,4	0	5226.0	2.9
6,6	0	5005.0	2.9
7,1	0	4813.0	2.9
9,5	0	4630.0	2.9
10,3	0	4528.0	2.9
11,8	0	4455.0	2.9
12	0	4414.0	2.9
12	0	4476.0	2.9
10,8	0	4473.0	2.9
10,2	0	4554.0	2.9
9,9	0	4655.0	2.9
8,5	0	4832.0	2.9
7	0	4791.0	2.9
5,5	0	4660.0	2.9
4,1	0	4448.0	2.9
5,2	0	4224.0	2.9
5,8	0	3944.0	2.9
5,4	0	3857.0	2.9
5,4	0	3818.0	2.9
5,1	0	3825.0	2.9
5,4	0	3880.0	2.9
4,6	0	4060.0	2.9
4,8	0	4538.0	2.9
5	0	4997.0	2.9
5,2	0	5062.0	2.9
5,6	0	4964.0	2.9
6,5	0	4837.0	2.9
8	0	4680.0	2.9
9,8	0	4560.0	2.9
12,2	0	4428.0	2.9
12,3	0	4326.0	2.9
14,1	0	4279.0	2.9
13,3	0	4413.0	2.9
12,5	0	4316.0	2.9
11,4	0	4475.0	2.9
9,8	0	4678.0	2.9
8,8	0	4704.0	2.9
7,5	0	4584.0	2.9
4,5	0	4374.0	2.9
3,3	0	4162.0	2.9
2,2	0	4154.0	2.9
0,9	0	3975.0	2.9
0	0	3992.0	2.9
-0,7	0	4052.0	2.9
-1,1	0	4134.0	2.9
-1,6	0	4294.0	2.9
-1,3	0	4845.0	2.9
-0,6	0	5369.0	2.9
0,5	0	5349.0	2.9
2,4	0	5199.0	2.9
3,9	0	5068.0	2.9
5,5	0	4959.0	2.9
6,1	0	4948.0	2.9
5,8	0	4919.0	2.9
5,3	0	4943.0	2.9
4,8	0	4919.0	2.9
4,5	0	5008.0	2.9
4,3	0	5052.0	2.9
4,2	0	5100.0	2.9
3,7	0	5114.0	2.9
4,1	0	4901.0	2.9
4,6	0	4635.0	2.9
4,9	0	4398.0	2.9
4,9	0	4182.0	2.9
5	0	4003.0	2.9
5	0	3856.0	2.9
5,5	0	3766.0	2.9
5,1	0	3741.0	2.9
5	0	3732.0	2.9
5,1	0	3796.0	2.9
4,2	0	3875.0	2.9
4	0	4032.0	2.9
5,4	0	4229.0	2.9
6,6	0	4365.0	2.9
8,1	0	4385.0	2.9
8,9	0	4311.0	2.9
9,5	0	4256.0	2.9
10,1	0,2	4169.0	2.9
10,2	0	4092.0	2.9
9,7	0	4066.0	2.9
9,6	0	4080.0	2.9
8,6	0	4188.0	2.9
7,3	0	4381.0	2.9
6,2	0	4549.0	2.9
5,3	0	4465.0	2.9
4,7	0	4358.0	2.9
4,1	0	4242.0	2.9
4	0	4133.0	2.9
4	0	3930.0	2.9
3,8	0	3836.0	2.9
3,4	0	3830.0	2.9
3	0	3897.0	2.9
2,4	0	3926.0	2.9
1,7	0	3967.0	2.9
1,6	0	4027.0	2.9
2,7	0	4168.0	2.9
3,5	0	4284.0	2.9
3,7	0	4353.0	2.9
4,6	0	4311.0	2.9
6,7	0	4356.0	2.9
7	0	4351.0	2.9
7	0	4316.0	2.9
7,2	0	4294.0	2.9
7,3	0	4288.0	2.9
7,1	0	4354.0	2.9
7,2	0	4497.0	2.9
5,8	0	4678.0	2.9
4,8	0	4809.0	2.9
4,2	0	4784.0	2.9
3,5	0	4682.0	2.9
1,9	0	4511.0	2.9
0,7	0	4320.0	2.9
0,5	0	4138.0	2.9
-0,2	0	4078.0	2.9
-0,2	0	4009.0	2.9
0,2	0	4037.0	2.9
-0,3	0	4106.0	2.9
2,6	0	4330.0	2.9
3,2	0	4801.0	2.9
3,7	0	5375.0	2.9
3,7	0	5348.0	2.9
4	0	5147.0	2.9
4,5	0	5006.0	2.9
5,5	0	4886.0	2.9
6,3	0	4816.0	2.9
6,8	0	4651.0	2.9
8	0	4539.0	2.9
9	0	4502.0	2.9
7,9	0	4541.0	2.9
7	0	4608.0	2.9
6,5	0	4759.0	2.9
4,5	0	4949.0	2.9
5	0	4929.0	2.9
3,7	0	4788.0	2.9
4	0	4551.0	2.9
2	0	4325.0	2.9
1,2	0	4134.0	2.9
1,9	0	4023.0	2.9
2,4	0	3958.0	2.9
-0,5	0	4012.0	2.9
-0,7	0	4094.0	2.9
2,1	0	4288.0	2.9
0,9	0	4808.0	2.9
2,9	0	5309.0	2.9
4,4	0	5276.0	2.9
5,4	0	5134.0	2.9
5,7	0	4983.0	2.9
6,3	0	4846.0	2.9
7,2	0	4753.0	2.9
7,9	0	4639.0	2.9
8,1	0	4642.0	2.9
7,8	0	4670.0	2.9
6,8	0	4769.0	2.9
6,1	0	4878.0	2.9
5,9	0	4912.0	2.9
5,5	0	4977.0	2.9
5	0	4885.0	2.9
3,9	0	4711.0	2.9
3,8	0	4497.0	2.9
2,4	0	4268.0	2.9
1,3	0	4071.0	2.9
0,6	0	3958.0	2.9
0,1	0	3914.0	2.9
-0,1	0	3967.0	2.9
-0,5	0	4021.0	2.9
-0,5	0	4285.0	2.9
0,2	0	4856.0	2.9
0,5	0	5408.0	2.9
3,5	0	5289.0	2.9
5,9	0	5008.0	2.9
7,9	0	4772.0	2.9
10,4	0	4547.0	2.9
11,8	0	4421.0	2.9
13	0	4292.0	2.9
13,1	0	4225.0	2.9
13	0	4219.0	2.9
13,2	0	4262.0	2.9
12,1	0	4366.0	2.9
11,2	0	4471.0	2.9
8,8	0	4665.0	2.9
5,4	0	4628.0	2.9
4,3	0	4559.0	2.9
3,4	0	4362.0	2.9
3	0	4116.0	2.9
1,7	0	3950.0	2.9
1,4	0	3807.0	2.9
0,5	0	3766.0	2.9
0,1	0	3769.0	2.9
-0,2	0	3840.0	2.9
0,2	0	4098.0	2.9
-0,1	0	4570.0	2.9
1,8	0	4966.0	2.9
3,7	0	5069.0	2.9
3,7	0	5000.0	2.9
4,3	0	4889.0	2.9
5,8	0	4693.0	2.9
9,2	0	4459.0	2.9
11,4	0	4278.0	2.9
12,9	0	4201.0	2.9
15	0	4194.0	2.9
14,4	0	4232.0	2.9
13,2	0	4300.0	2.9
12,7	0	4340.0	2.9
12,8	0	4488.0	2.9
11,1	0	4468.0	2.9
8,8	0	4331.0	2.9
9,4	0	4078.0	2.9
8,8	0	3788.0	2.9
7,7	0	3614.0	2.9
7,1	0	3510.0	2.9
6,5	0	3463.0	2.9
5,9	0	3481.0	2.9
5,4	0	3523.0	2.9
5,1	0	3712.0	2.9
4,8	0	4195.0	2.9
5,1	0	4712.0	2.9
6	0	4749.0	2.9
7	0	4651.0	2.9
8,3	0	4531.0	2.9
10,6	0	4363.0	2.9
12	0	4249.0	2.9
13,8	0	4094.0	2.9
14,8	0	3987.0	2.9
15	0	3926.0	2.9
14,7	0	3932.0	2.9
13,8	0	3969.0	2.9
12,3	0	4019.0	2.9
10,8	0	4166.0	2.9
9,6	0	4080.0	2.9
9	0	3949.0	2.9
8,4	0	3785.0	2.9
7,8	0	3638.0	2.9
6,7	0	3522.0	2.9
6	0	3449.0	2.9
4,5	0	3403.0	2.9
4	0	3379.0	2.9
5	0	3392.0	2.9
4,8	0	3450.0	2.9
4,9	0	3578.0	2.9
5,2	0	3746.0	2.9
6,3	0	3939.0	2.9
8	0	4123.0	2.9
9	0	4082.0	2.9
10,4	0	4040.0	2.9
11	0	4020.0	2.9
10,7	0	4029.0	2.9
8,5	0	4161.0	2.9
6,6	0,9	4168.0	2.9
6,3	0,4	4078.0	2.9
6,9	0	4055.0	2.9
6,4	0	4110.0	2.9
5,3	0	4265.0	2.9
3,9	0	4204.0	2.9
4,7	0	4043.0	2.9
4,8	0	3946.0	2.9
3,3	0	3832.0	2.9
3,5	0	3711.0	2.9
3,6	0	3603.0	2.9
3,6	0	3603.0	2.9
2,9	0	3547.0	2.9
2,7	0	1636.0	2.9
2	0	3681.0	2.9
2	0	3822.0	2.9
1,8	0	3947.0	2.9
2,7	0	4035.0	2.9
4	0	4081.0	2.9
4,6	0	4152.0	2.9
5,6	0	4172.0	2.9
6,6	0	4127.0	2.9
6,5	0	4031.0	2.9
7,1	0	4013.0	2.9
6,8	0	4002.0	2.9
6,7	0	3998.0	2.9
6,4	0	4027.0	2.9
5,4	0	4079.0	2.9
4,1	0	4184.0	2.9
3,6	0	4427.0	2.9
2,1	0	4466.0	2.9
0,2	0	4377.0	2.9
-0,4	0	4216.0	2.9
-1,5	0	4042.0	2.9
-2	0	3927.0	2.5
-2,5	0	3917.0	2.5
-2,9	0	3968.0	2.5
-3,5	0	4090.0	2.5
-3,8	0	4334.0	2.5
-3,9	0	4963.0	2.5
-2,9	0	5569.0	2.5
0,5	0	5521.0	2.5
1,6	0	5261.0	2.5
3,3	0	5093.0	2.5
4,3	0	4948.0	2.5
6,6	0	4806.0	2.5
7,4	0	4624.0	2.5
7,2	0	4579.0	2.5
6,6	0	4480.0	2.5
6,9	0	4478.0	2.5
5,6	0	4466.0	2.5
4,6	0	4526.0	2.5
3,8	0	4623.0	2.5
3,3	0	4744.0	2.5
2,2	0	4712.0	2.5
1,1	0	4502.0	2.5
1,8	0	4252.0	2.5
1,5	0	4029.0	2.5
1,1	0	3855.0	2.5
1,6	0	3811.0	2.5
1,4	0	3822.0	2.5
1,5	0	3825.0	2.5
1,7	0	4011.0	2.5
1,1	0	4520.0	2.5
1,6	0	5072.0	2.5
2,1	0	5189.0	2.5
2,5	0	5103.0	2.5
5,3	0	4988.0	2.5
5,5	0	4864.0	2.5
6,4	0	4788.0	2.5
8,6	0	4627.0	2.5
8,6	0	4535.0	2.5
9	0	4434.0	2.5
9	0	4404.0	2.5
8,7	0	4368.0	2.5
7,7	0	4316.0	2.5
5,7	0	4348.0	2.5
4,7	0	4532.0	2.5
4,6	0	4487.0	2.5
4,5	0	4279.0	2.5
5,5	0	4037.0	2.5
4,4	0	3807.0	2.5
3,5	0	3709.0	2.5
3,1	0	3689.0	2.5
3	0	3727.0	2.5
2,6	0	3804.0	2.5
2,2	0	4037.0	2.5
2,3	0	4573.0	2.5
2,5	0	5078.0	2.5
3,1	0	5200.0	2.5
3,3	0	5097.0	2.5
3,8	0	5048.0	2.5
4,4	0	4978.0	2.5
4,8	0	4950.0	2.5
5	0	4889.0	2.5
4,4	0	4925.0	2.5
4,1	0,1	4896.0	2.5
4,6	0	4924.0	2.5
5	0	4904.0	2.5
5,4	0	4863.0	2.5
5,3	0	4830.0	2.5
5,4	0	4849.0	2.5
5,7	0	4734.0	2.5
6,1	0	4455.0	2.5
5,5	0	4176.0	2.5
5,7	0	3906.0	2.5
5,5	0	3781.0	2.5
5,6	0	3688.0	2.5
4,7	0	3709.0	2.5
4,7	0	3763.0	2.5
4,5	0	3988.0	2.5
4,4	0	4543.0	2.5
5,4	0	5095.0	2.5
6,7	0	5126.0	2.5
8	0	4899.0	2.5
9,5	0	4715.0	2.5
10,3	0	4471.0	2.5
11,1	0	4413.0	2.5
12,4	0	4287.0	2.5
12,9	0	4238.0	2.5
13,7	0	4180.0	2.5
13,9	0	4162.0	2.5
13,6	0	4120.0	2.5
13	0	4082.0	2.5
11,2	0	4163.0	2.5
9,6	0	4280.0	2.5
8,3	0	4257.0	2.5
8,2	0	4090.0	2.5
7	0	3843.0	2.5
6,3	0	3634.0	2.5
6,7	0	3501.0	2.5
7,3	0	3464.0	2.5
6,4	0	3441.0	2.5
5,6	0	3491.0	2.5
5,4	0	3680.0	2.5
5,2	0	4181.0	2.5
4,9	0	4811.0	2.5
5,2	0	4956.0	2.5
5,8	0	4820.0	2.5
6,5	0	4694.0	2.5
7,7	0	4545.0	2.5
8,1	0	4452.0	2.5
7,8	0	4386.0	2.5
8,3	0	4343.0	2.5
8	0	4301.0	2.5
7,3	0	4280.0	2.5
6,5	0	4276.0	2.5
5,6	0	4285.0	2.5
4,7	0	4351.0	2.5
4,3	0	4373.0	2.5
3,8	0	4270.0	2.5
3,6	0	4107.0	2.5
2,9	0	3944.0	2.5
2,5	0	3778.0	2.5
2,4	0	3632.0	2.5
2,3	0	3563.0	2.5
2	0	3535.0	2.5
1,9	0	3568.0	2.5
1,5	0	3673.0	2.5
1,4	0	3831.0	2.5
1,8	0	3978.0	2.5
3,1	0	4267.0	2.5
3,9	0	4437.0	2.5
4,6	0	4475.0	2.5
5,9	0	4397.0	2.5
7,7	0	4291.0	2.5
8,9	0	4204.0	2.5
10,2	0	4084.0	2.5
10,5	0	3988.0	2.5
10,9	0	3905.0	2.5
11,1	0	3894.0	2.5
10,6	0	3893.0	2.5
8,2	0	3912.0	2.5
7,1	0	4013.0	2.5
6,3	0	3996.0	2.5
5,7	0	3871.0	2.5
5,3	0	3755.0	2.5
5,3	0	3625.0	2.5
5,3	0	3519.0	2.5
5	0	3450.0	2.5
4,5	0	3476.0	2.5
4	0	3520.0	2.5
3	0	3588.0	2.5
2,8	0	3674.0	2.5
4,4	0	3779.0	2.5
5,7	0	3842.0	2.5
7,3	0	3975.0	2.5
8,5	0	4026.0	2.5
8,6	0	3989.0	2.5
8,6	0	3932.0	2.5
9,4	0	3891.0	2.5
10	0	3863.0	2.5
8,8	0	3844.0	2.5
8,8	0	3893.0	2.5
9,1	0	3904.0	2.5
8,1	0	3946.0	2.5
6,4	0	4034.0	2.5
5,1	0	4224.0	2.5
4,2	0	4270.0	2.5
2,9	0	4166.0	2.5
2,7	0	3956.0	2.5
2,4	0	3805.0	2.5
2	0	3707.0	2.5
2,2	0	3674.0	2.5
1,7	0	3688.0	2.5
1,1	0	3776.0	2.5
1,8	0	3979.0	2.5
1,5	0	4526.0	2.5
2,9	0	5058.0	2.5
4,1	0	5064.0	2.5
5,3	0	4881.0	2.5
6,3	0	4739.0	2.5
6,9	0	4590.0	2.5
7,7	0	4519.0	2.5
7,5	0	4439.0	2.5
8	0	4390.0	2.5
8	0	4340.0	2.5
7,9	0	4345.0	2.5
7,2	0	4284.0	2.5
6,4	0	4217.0	2.5
4,7	0	4298.0	2.5
3,5	0	4501.0	2.5
2,5	0	4570.0	2.5
1,8	0	4405.0	2.5
1,1	0	4136.0	2.5
-0,1	0	3930.0	2.5
0,2	0	3825.0	2.5
-0,7	0	3786.0	2.5
-2,8	0	3798.0	2.5
-2,7	0	3887.0	2.5
-2,7	0	4142.0	2.5
-2,1	0	4700.0	2.5
0,5	0	5266.0	2.5
1,9	0	5272.0	2.5
3	0	5053.0	2.5
4,1	0	4876.0	2.5
4,8	0	4718.0	2.5
5,3	0	4628.0	2.5
6	0	4556.0	2.5
6,3	0	4525.0	2.5
7,1	0	4498.0	2.5
6,6	0	4482.0	2.5
6,2	0	4450.0	2.5
5,3	0	4394.0	2.5
3,7	0	4461.0	2.5
2,8	0	4674.0	2.5
1,9	0	4727.0	2.5
1,2	0	4491.0	2.5
0,3	0	4270.0	2.5
0,4	0	3996.0	2.5
0,7	0	3881.0	2.5
0,3	0	3815.0	2.5
0,1	0	3808.0	2.5
-0,1	0	3875.0	2.5
-0,3	0	4101.0	2.5
-0,8	0	4683.0	2.5
-0,4	0	5254.0	2.5
0,5	0	5362.0	2.5
1,3	0	5170.0	2.5
2,4	0	4988.0	2.5
3,3	0	4865.0	2.5
3,6	0	4729.0	2.5
4,8	0	4622.0	2.5
5,5	0	4513.0	2.5
6,1	0	4469.0	2.5
5,9	0	4456.0	2.5
5,7	0	4439.0	2.5
4,7	0	4386.0	2.5
4	0	4427.0	2.5
2,4	0	4592.0	2.5
1,4	0	4661.0	2.5
0,9	0	4479.0	2.5
0,9	0	4225.0	2.5
0,5	0	4017.0	2.5
0,4	0	3911.0	2.5
-0,1	0	3907.0	2.5
0	0	3933.0	2.5
-0,3	0	4015.0	2.5
-0,8	0	4241.0	2.5
-1	0	4853.0	2.5
0,4	0	5432.0	2.5
1,3	0	5495.0	2.5
2,9	0	5262.0	2.5
4	0	5093.0	2.5
4,6	0	4905.0	2.5
5,4	0	4769.0	2.5
6,2	0	4699.0	2.5
6,8	0	4580.0	2.5
6,6	0	4511.0	2.5
6,8	0	4485.0	2.5
7	0	4450.0	2.5
5,8	0	4404.0	2.5
4,7	0	4420.0	2.5
1,9	0	4588.0	2.5
0,4	0	4713.0	2.5
0,7	0	4560.0	2.5
-0,2	0	4317.0	2.5
-0,6	0	4130.0	2.5
-1,8	0	4049.0	2.5
-1,9	0	4025.0	2.5
-2	0	4056.0	2.5
-3,2	0	4154.0	2.5
-3,8	0	4435.0	2.5
-2,6	0	4977.0	2.5
0,7	0	5463.0	2.5
2,6	0	5391.0	2.5
4,6	0	5188.0	2.5
6,7	0	4936.0	2.5
7,2	0	4717.0	2.5
7,5	0	4586.0	2.5
7,9	0	4414.0	2.5
8,3	0	4301.0	2.5
8,6	0	4195.0	2.5
9,5	0	4154.0	2.5
8,7	0	4148.0	2.5
8,1	0	4139.0	2.5
6,9	0	4150.0	2.5
4,1	0	4259.0	2.5
3,1	0	4356.0	2.5
2,8	0	4270.0	2.5
2,4	0	4138.0	2.5
2	0	3997.0	2.5
1	0	3909.0	2.5
0,8	0	3887.0	2.5
1,9	0	3793.0	2.5
1,5	0	3946.0	2.5
1	0	4040.0	2.5
-0,7	0	4146.0	2.5
1,8	0	4249.0	2.5
3,9	0	4345.0	2.5
5,7	0	4415.0	2.5
7,3	0	4402.0	2.5
8,4	0	4257.0	2.5
9,3	0	4127.0	2.5
10,2	0	3993.0	2.5
10	0	3874.0	2.5
10,5	0	3781.0	2.5
10,5	0	3735.0	2.5
10,8	0	3723.0	2.5
10	0	3719.0	2.5
8,8	0	3725.0	2.5
5,5	0	3844.0	2.5
5,4	0	3918.0	2.5
4,6	0	3809.0	2.5
3,5	0	3704.0	2.5
1,7	0	3625.0	2.5
0,3	0	3604.0	2.5
-0,2	0	3628.0	2.5
-0,8	0	3644.0	2.5
-1	0	3707.0	2.5
-1,6	0	3793.0	2.5
-0,9	0	3853.0	2.5
1,8	0	3909.0	2.5
3,9	0	3905.0	2.5
5,7	0	3926.0	2.5
8	0	3921.0	2.5
8,7	0	3872.0	2.5
9	0	3786.0	2.5
10,1	0	3675.0	2.5
10,6	0	3594.0	2.5
11	0	3531.0	2.5
11,2	0	3518.0	2.5
10,9	0	3493.0	2.5
10,5	0	3576.0	2.5
9,6	0	3647.0	2.5
5,3	0	3766.0	2.5
5,4	0	3878.0	2.5
3,1	0	3738.0	2.5
1,5	0	3657.0	2.5
0,7	0	3567.0	2.5
0,1	0	3522.0	2.5
-0,2	0	3507.0	2.5
-0,9	0	3564.0	2.5
-1,4	0	3722.0	2.5
-1,7	0	3945.0	2.5
-0,7	0	4350.0	2.5
2,6	0	4690.0	2.5
4,5	0	4696.0	2.5
6,6	0	4598.0	2.5
8,4	0	4443.0	2.5
9,9	0	4279.0	2.5
11,6	0	4150.0	2.5
12	0	4037.0	2.5
12,5	0	3954.0	2.5
12,8	0	3874.0	2.5
12,7	0	3814.0	2.5
12,8	0	3753.0	2.5
12,1	0	3709.0	2.5
10,9	0	3731.0	2.5
7,4	0	3828.0	2.5
5,3	0	3928.0	2.5
3,7	0	3788.0	2.5
3,7	0	3650.0	2.5
2,9	0	3523.0	2.5
2,4	0	3458.0	2.5
1,7	0	3501.0	2.5
2,3	0	3543.0	2.5
2,1	0	3641.0	2.5
1,6	0	3846.0	2.5
3,1	0	4162.0	2.5
5,4	0	4469.0	2.5
7	0	4495.0	2.5
8,3	0	4424.0	2.5
8,4	0	4326.0	2.5
8,8	0	4223.0	2.5
9,9	0	4138.0	2.5
10	0	4055.0	2.5
9,7	0	4043.0	2.5
10	0	4043.0	2.5
11,1	0	3987.0	2.5
10,7	0	3924.0	2.5
10,7	0	3897.0	2.5
9,7	0	3897.0	2.5
7,8	0	3955.0	2.5
4,5	0	4033.0	2.5
4	0	3915.0	2.5
3,9	0	3770.0	2.5
4,3	0	3539.0	2.5
4,8	0	3437.0	2.5
4,2	0	3405.0	2.5
3,1	0	3427.0	2.5
2,4	0	3565.0	2.5
2,2	0	3803.0	2.5
3,1	0	4074.0	2.5
5,7	0	4325.0	2.5
7,1	0	4370.0	2.5
8,7	0	4292.0	2.5
9,4	0	4131.0	2.5
10,7	0	3980.0	2.5
11,6	0	3839.0	2.5
13,2	0	3715.0	2.5
13,2	0	3599.0	2.5
14,8	0	3520.0	2.5
14,8	0	3471.0	2.5
14,6	0	3401.0	2.5
13,2	0	3382.0	2.5
12,6	0	3380.0	2.5
9,7	0	3433.0	2.5
6,6	0	3501.0	2.5
5,1	0	3410.0	2.5
4,9	0	3317.0	2.5
4,2	0	3213.0	2.5
3,6	0	3155.0	2.5
3,4	0	3123.0	2.5
2,4	0	3137.0	2.5
1,9	0	3201.0	2.5
2	0	3296.0	2.5
2,6	0	3403.0	2.5
6	0	3502.0	2.5
7,9	0	3532.0	2.5
10,8	0	3545.0	2.5
13,3	0	3504.0	2.5
15	0	3433.0	2.5
16,6	0	3307.0	2.5
16,9	0	3220.0	2.5
17,2	0	3128.0	2.5
17,2	0	3080.0	2.5
17,6	0	3053.0	2.5
17,8	0	3027.0	2.5
16,9	0	3017.0	2.5
15,6	0	3051.0	2.5
10	0	3090.0	2.5
9,3	0	3205.0	2.5
7,3	0	3146.0	2.5
6,7	0	2969.0	2.5
5,7	0	2904.0	2.5
5	0	2834.0	2.5
4,4	0	2821.0	2.5
3,3	0	2866.0	2.5
2,7	0	2910.0	2.5
2,2	0	3017.0	2.5
4	0	3232.0	2.5
8,3	0	3316.0	2.5
10	0	3325.0	2.5
12,6	0	3362.0	2.5
13,7	0	3352.0	2.5
15,4	0	3326.0	2.5
16	0	3147.0	2.5
17,9	0	3041.0	2.5
18,3	0	2964.0	2.5
18,4	0	3008.0	2.5
19,1	0	2980.0	2.5
18	0	2983.0	2.5
17,6	0	2968.0	2.5
14,4	0	2890.0	2.5
11,2	0	2945.0	2.5
9,2	0	3035.0	2.5
8,4	0	2978.0	2.5
7,3	0	2887.0	2.5
6,9	0	2817.0	2.5
5,7	0	2749.0	2.5
4,8	0	2723.0	2.5
4,2	0	2750.0	2.5
3,2	0	2797.0	2.5
2,6	0	2845.0	2.5
3,6	0	2906.0	2.5
8,1	0	2964.0	2.5
10,3	0	3068.0	2.5
12,1	0	3156.0	2.5
13,4	0	3173.0	2.5
15,5	0	3098.0	2.5
16,7	0	3009.0	2.5
18,5	0	2943.0	2.5
19	0	2872.0	2.5
19,9	0	2839.0	2.5
19,7	0	2819.0	2.5
18	0	2840.0	2.5
16,3	0	2858.0	2.5
15,3	0	2855.0	2.5
13,2	0	2872.0	2.5
11,8	0	2952.0	2.5
9,1	0	2883.0	2.5
8,1	0	2805.0	2.5
7,4	0	2721.0	2.5
7,1	0	2613.0	2.5
6,1	0	2586.0	2.5
5,9	0	2595.0	2.5
5,6	0	2596.0	2.5
5,3	0	2605.0	2.5
5,8	0	2612.0	2.5
7,3	0	2688.0	2.5
10,3	0	2786.0	2.5
12,1	0	2896.0	2.5
14,3	0	2959.0	2.5
15,6	0	2937.0	2.5
17,4	0	2886.0	2.5
18,1	0	2833.0	2.5
18,8	0	2792.0	2.5
18,7	0	2789.0	2.5
18,4	0	2843.0	2.5
17,3	0	2866.0	2.5
15,5	0	2887.0	2.5
15	0	2932.0	2.5
13,9	0	2947.0	2.5
12,2	0	3031.0	2.5
10,8	0	2916.0	2.5
9,1	0	2832.0	2.5
8,4	0	2709.0	2.5
7,6	0	2624.0	2.5
6,9	0	2591.0	2.5
6,4	0	2587.0	2.5
6,3	0	2603.0	2.5
5,8	0	2697.0	2.5
6,2	0	2766.0	2.5
9,5	0	2908.0	2.5
